symbol,asset_type,price,future_price,price_change,signal,label,ma5_cross,ma10_cross,ma20_cross,price_vs_ma20,price_vs_ma50,mom5,mom10,mom20,vol10,vol20,vol_ratio,rsi,macd_cross,macd_hist,bb_position,roc5,roc10,atr_pct,obv_pct,vol_trend,hl_position,score
AMZN,STOCK,11.3235,12.17,7.4756,SELL,0,-2.1924,-1.3303,-4.6801,-3.6726,-8.1808,-3.3542,1.5925,-7.268,5.2715,11.0219,0.4783,38.0032,-0.0223,-0.0223,-0.6302,-3.3542,1.5925,3.0108,-3.3093,-27.0996,12.6831,-4
AMZN,STOCK,11.33,12.3555,9.0512,SELL,0,-2.799,-1.4952,-4.8482,-3.2932,-7.9817,-4.6136,-4.8858,-6.5027,4.9711,11.0219,0.451,42.8628,-0.0196,-0.0196,-0.561,-4.6136,-4.8858,2.8675,-3.3742,-27.6464,13.1476,-4
AMZN,STOCK,11.1475,12.5635,12.7024,SELL,0,-3.1378,-1.4731,-5.084,-4.4179,-9.2774,-3.9257,-4.2681,-8.6944,6.553,11.0219,0.5945,39.3673,-0.0263,-0.0263,-0.7455,-3.9257,-4.2681,2.8636,-3.5786,-30.664,1.5493,-4
AMZN,STOCK,11.03,12.6025,14.2566,SELL,0,-3.2324,-1.4749,-5.3488,-4.9498,-10.0339,-2.969,-4.9711,-9.5679,7.6881,12.1895,0.6307,42.1021,-0.0343,-0.0343,-0.8231,-2.969,-4.9711,2.8614,-5.1777,-29.6089,7.3938,-4
AMZN,STOCK,12.6025,12.4595,-1.1347,BUY,0,5.523,2.5034,-3.091,7.4673,4.1455,5.0734,14.2566,8.5767,11.9078,14.2566,0.8353,83.7088,0.1626,0.1626,0.9633,5.0734,14.2566,2.0815,6.8114,20.5405,98.2594,3
AMZN,STOCK,12.5165,12.693,1.4101,BUY,1,5.6917,3.1797,-2.6296,6.3279,3.5319,2.7543,11.1442,7.7059,9.7253,14.2566,0.6822,80.0202,0.1513,0.1513,0.768,2.7543,11.1442,2.1058,5.3157,13.7263,89.3552,4
AMZN,STOCK,12.6245,13.02,3.1328,BUY,1,6.0548,3.7471,-2.1868,6.8334,4.4972,3.7346,9.9169,7.7498,8.0033,14.456,0.5536,80.9912,0.1431,0.1431,0.7779,3.7346,9.9169,2.1203,5.3519,11.8913,95.3585,4
AMZN,STOCK,12.698,12.8995,1.5869,BUY,1,6.2658,4.2393,-1.8189,7.0838,5.1361,2.772,8.632,6.9035,6.6924,15.1224,0.4426,89.164,0.1348,0.1348,0.7589,2.772,8.632,2.1156,7.3478,12.2355,95.7452,4
AMZN,STOCK,12.924,13.524,4.6425,SELL,0,-0.5667,0.3608,4.5167,1.978,6.584,3.9617,-0.7373,2.3724,6.6563,6.6563,1.0,56.3733,-0.0221,-0.0221,0.558,3.9617,-0.7373,2.2831,-1.2546,-1.698,77.2593,0
AMZN,STOCK,13.4055,13.111,-2.1969,SELL,1,2.737,2.525,4.3811,2.0306,6.5007,-1.3939,0.6494,4.3554,2.7851,11.2366,0.2479,66.534,-0.0015,-0.0015,0.31,-1.3939,0.6494,1.8116,0.3278,-16.9182,79.874,1
AMZN,STOCK,13.802,12.8605,-6.8215,BUY,0,2.8828,2.2967,4.6477,3.5135,8.3245,1.4405,3.0231,11.1675,5.9229,15.8292,0.3742,58.3591,0.0262,0.0262,0.5425,1.4405,3.0231,2.0608,4.9173,16.6909,79.3186,3
AMZN,STOCK,13.0975,12.9935,-0.794,SELL,1,-2.3403,-1.2834,3.1331,-2.4535,0.6027,-1.1509,-7.7608,-1.2776,6.1774,9.2353,0.6689,43.9471,-0.0924,-0.0924,-0.5556,-1.1509,-7.7608,3.5691,-1.9225,-16.3065,23.1003,-3
AMZN,STOCK,12.8605,12.968,0.8359,SELL,0,-2.3515,-1.7884,2.8472,-4.0268,-1.2943,-1.0655,-6.8215,-4.0046,6.0456,10.4117,0.5807,42.5248,-0.1006,-0.1006,-0.84,-1.0655,-6.8215,3.7393,-3.6315,-18.6824,7.0922,-3
AMZN,STOCK,12.935,13.1625,1.7588,SELL,0,-2.708,-1.5924,2.5196,-3.2175,-0.779,-3.0687,-0.6338,-5.1443,6.0456,10.4117,0.5807,44.5437,-0.0966,-0.0966,-0.6484,-3.0687,-0.6338,3.6824,-2.481,-22.3364,12.1243,-4
AMZN,STOCK,12.968,13.7065,5.6948,SELL,0,-0.2526,0.3249,0.3186,-1.7825,-1.4696,-3.8517,0.8359,-6.0426,4.2714,6.0456,0.7065,41.5979,-0.0387,-0.0387,-0.5584,-3.8517,0.8359,2.5574,-4.0421,-28.3741,14.6099,-4
AMZN,STOCK,13.1625,13.755,4.5014,SELL,0,-0.5465,0.4421,0.2822,-0.3641,-0.0829,-1.1861,1.7588,1.1139,4.006,6.0456,0.6626,51.1697,-0.0324,-0.0324,-0.1164,-1.1861,1.7588,2.6062,-6.753,-25.2054,27.9822,-3
AMZN,STOCK,13.6555,12.8945,-5.5729,SELL,1,0.3562,0.419,-0.0215,3.3705,3.3483,5.0949,3.0254,3.0604,5.3015,6.1817,0.8576,67.4956,0.0189,0.0189,1.0675,5.0949,3.0254,2.5233,-0.9561,-11.052,93.7989,4
AMZN,STOCK,12.774,13.016,1.8945,SELL,0,-1.0949,-0.815,-0.9587,-2.7036,-3.6364,-4.1315,0.8248,-6.7183,4.3095,8.5678,0.503,42.317,-0.0192,-0.0192,-0.5432,-4.1315,0.8248,2.1299,-2.8007,-14.4136,13.4623,-4
AMZN,STOCK,12.9475,13.1775,1.7764,SELL,0,-1.0102,-0.4805,-1.1379,-1.095,-2.2205,-1.0168,0.4656,-5.5582,4.3095,8.5678,0.503,51.299,-0.0149,-0.0149,-0.2388,-1.0168,0.4656,2.0876,-1.3045,-16.6492,27.1615,-3
AMZN,STOCK,13.735,13.008,-5.293,BUY,0,0.9306,1.0627,-0.1747,3.7442,3.5629,5.8901,1.7973,3.5432,5.8901,7.5231,0.7829,67.2842,0.0442,0.0442,0.937,5.8901,1.7973,2.3634,5.047,10.838,95.0293,4
AMZN,STOCK,12.7405,13.1815,3.4614,BUY,1,0.7366,0.6026,-0.2847,-3.5549,-3.8294,-2.1166,-6.6185,-4.3829,7.8058,7.8058,1.0,47.1258,-0.0077,-0.0077,-0.824,-2.1166,-6.6185,3.0437,0.6469,61.0303,8.6995,0
AMZN,STOCK,13.8435,13.668,-1.2677,BUY,0,0.8336,0.3139,1.1747,3.8261,5.0458,2.8492,5.7563,6.423,5.7805,5.7805,1.0,59.6085,0.0369,0.0369,1.5529,2.8492,5.7563,2.1348,3.1491,18.3953,85.1563,4
AMZN,STOCK,14.0535,13.5305,-3.7215,BUY,0,1.5658,0.7094,1.3934,5.0576,6.5214,5.317,7.3852,6.6153,5.8524,7.3852,0.7925,67.5916,0.0654,0.0654,1.515,5.317,7.3852,2.1522,3.5168,22.7469,94.1981,4
AMZN,STOCK,13.739,13.6045,-0.979,BUY,0,2.0487,0.7959,1.4867,2.5098,4.0338,3.4174,2.8022,3.8827,5.8524,7.3852,0.7925,56.8424,0.059,0.059,0.7197,3.4174,2.8022,2.2974,1.2413,28.2268,68.131,4
AMZN,STOCK,13.5835,13.8785,2.1718,BUY,1,2.3207,0.9621,1.4857,1.2864,2.7913,1.6843,2.3124,1.2447,5.7847,7.3852,0.7833,60.7611,0.0411,0.0411,0.364,1.6843,2.3124,2.2788,1.4377,19.5623,55.2424,3
AMZN,STOCK,13.7895,13.8775,0.6382,BUY,1,2.7374,1.1221,1.5316,2.6459,4.218,2.972,3.3579,3.4626,5.7847,7.3852,0.7833,66.1064,0.0398,0.0398,0.7112,2.972,3.3579,2.3206,3.0943,21.0626,72.3166,4
AMZN,STOCK,15.3775,15.6005,1.4502,BUY,1,4.8651,2.4506,3.6532,8.8349,12.8109,7.5801,10.8089,11.516,10.753,13.6506,0.7877,93.0279,0.1163,0.1163,1.3233,7.5801,10.8089,1.8529,7.9328,11.7476,100.0,3
AMZN,STOCK,14.787,14.4865,-2.0322,SELL,1,-1.2749,-0.3292,5.4153,-2.5859,2.6894,-3.2169,-2.5247,-1.3081,5.5015,5.5015,1.0,39.2962,-0.1023,-0.1023,-1.0102,-3.2169,-2.5247,2.2889,-1.9969,-27.7344,15.14,-4
AMZN,STOCK,14.863,14.5005,-2.4389,SELL,1,-1.5659,-0.6467,5.0148,-1.919,2.9996,-2.2846,-4.7274,-3.3458,3.5031,5.5015,0.6368,42.9479,-0.1017,-0.1017,-0.7258,-2.2846,-4.7274,2.2224,-0.6317,-28.3208,22.3541,-4
AMZN,STOCK,14.8345,14.3105,-3.5323,SELL,1,-1.6895,-0.7955,4.6443,-1.9472,2.6066,-1.4286,-3.0742,-3.2228,3.3239,5.5015,0.6042,44.8284,-0.0999,-0.0999,-0.7096,-1.4286,-3.0742,2.2103,-2.1027,-32.5067,19.6489,-3
AMZN,STOCK,14.6985,14.0465,-4.4358,SELL,1,-1.9285,-0.8631,4.2259,-2.6386,1.4758,-2.2544,-2.7909,-4.2037,3.946,6.1367,0.643,44.2007,-0.104,-0.104,-0.8996,-2.2544,-2.7909,2.2361,-3.6609,-28.599,14.3791,-4
AMZN,STOCK,14.567,14.079,-3.35,SELL,1,-2.016,-0.9056,3.7428,-3.2316,0.3902,-1.876,-3.28,-5.6205,4.8843,7.0948,0.6884,35.2999,-0.1111,-0.1111,-1.0327,-1.876,-3.28,2.1583,-3.1124,-31.7142,3.4662,-3
AMZN,STOCK,14.3235,14.199,-0.8692,SELL,1,-2.3457,-1.2507,3.3015,-4.5696,-1.419,-3.1345,-6.2506,-5.8005,6.1926,8.9154,0.6946,15.7457,-0.1266,-0.1266,-1.2199,-3.1345,-6.2506,1.8987,-5.0536,-31.3159,4.6365,-4
AMZN,STOCK,14.241,14.049,-1.3482,SELL,1,-2.8442,-1.562,2.8301,-4.7956,-2.1013,-4.1849,-6.3739,-6.6868,5.6773,9.5464,0.5947,17.7771,-0.136,-0.136,-1.1189,-4.1849,-6.3739,1.8277,-5.0686,-27.1689,1.0989,-4
AMZN,STOCK,14.2785,14.44,1.1311,SELL,0,-3.2982,-1.7834,2.461,-4.2584,-1.9022,-3.748,-5.1231,-5.9015,5.593,9.5464,0.5859,22.008,-0.1331,-0.1331,-0.9108,-3.748,-5.1231,1.7696,-3.4334,-19.9865,6.9343,-4
AMZN,STOCK,14.3545,14.682,2.2815,SELL,0,-3.5336,-2.0119,2.1788,-3.5228,-1.4208,-2.3404,-4.542,-4.6403,4.3677,9.5464,0.4575,26.7675,-0.1199,-0.1199,-0.7133,-2.3404,-4.542,1.7551,-2.1362,-25.011,11.9774,-4
AMZN,STOCK,14.2285,14.705,3.3489,SELL,0,-3.7562,-2.1905,1.8636,-4.1382,-2.3518,-2.3237,-4.1561,-4.807,4.4594,9.6426,0.4625,13.261,-0.1135,-0.1135,-0.7811,-2.3237,-4.1561,1.7043,-4.8168,-21.79,3.6165,-4
AMZN,STOCK,14.079,14.943,6.1368,SELL,0,-2.1671,-2.1651,-0.1187,-3.5753,-3.6897,-1.0507,-3.35,-6.5201,3.2321,8.7709,0.3685,29.1274,-0.0681,-0.0681,-0.7173,-1.0507,-3.35,1.7184,-7.8627,-11.2006,8.3706,-3
AMZN,STOCK,14.793,15.817,6.9222,BUY,1,0.6914,-0.371,-1.8796,2.4872,0.5608,4.1834,2.1158,0.0406,5.3145,5.8128,0.9143,63.7177,0.0587,0.0587,0.6986,4.1834,2.1158,1.942,1.2325,11.5865,82.8987,4
AMZN,STOCK,14.9855,15.5745,3.9305,BUY,1,1.9458,-0.0774,-1.9856,3.7768,1.7162,6.666,3.3447,0.8242,6.6849,6.6849,1.0,66.3129,0.0816,0.0816,1.0164,6.666,3.3447,1.8699,2.8545,13.5784,98.7882,4
AMZN,STOCK,15.603,15.738,0.8652,BUY,1,3.4371,2.4923,-1.0043,6.0233,4.9585,4.4168,6.1068,9.6602,5.4756,11.081,0.4941,82.896,0.1125,0.1125,0.9846,4.4168,6.1068,1.906,6.7602,10.0064,92.9565,4
AMZN,STOCK,15.817,15.952,0.8535,BUY,1,4.2177,2.7237,-0.6683,6.9938,6.2788,6.1829,6.9222,9.1844,6.85,12.6046,0.5435,90.2184,0.1269,0.1269,1.0215,6.1829,6.9222,1.9624,7.7044,36.8545,89.743,4
AMZN,STOCK,15.7065,15.1615,-3.4699,BUY,0,5.0575,2.7297,0.0842,5.3661,5.4548,3.2745,4.5845,9.7551,6.85,12.6046,0.5435,76.4115,0.1048,0.1048,0.7306,3.2745,4.5845,1.8923,9.6673,34.3541,84.3841,4
AMZN,STOCK,15.906,15.2585,-4.0708,BUY,0,4.3115,2.6371,1.1267,5.4967,6.6853,1.9419,6.4445,12.9768,7.4512,13.218,0.5637,75.5745,0.0886,0.0886,0.7894,1.9419,6.4445,1.8755,8.2471,22.1498,93.9611,3
AMZN,STOCK,16.627001,17.9445,7.9239,BUY,1,2.3564,-0.1174,3.9015,5.7613,9.8876,8.5313,9.6659,5.8606,11.5045,11.5045,1.0,57.6034,0.0842,0.0842,1.0755,8.5313,9.6659,2.5681,0.8821,35.1487,88.7467,3
AMZN,STOCK,16.6105,17.177999,3.4165,BUY,1,4.2874,1.1962,3.8618,5.1847,9.2467,6.899,8.8606,4.4291,8.5313,11.5045,0.7416,58.1995,0.0919,0.0919,0.8558,6.899,8.8606,2.5255,1.7885,51.6103,87.9341,4
AMZN,STOCK,18.1695,17.515499,-3.5994,BUY,0,5.6769,2.0927,4.1141,14.2003,18.8987,10.4764,16.887,14.9932,18.5999,21.8489,0.8513,76.0343,0.1908,0.1908,1.6016,10.4764,16.887,2.8374,5.6392,64.5123,93.032,3
AMZN,STOCK,17.908001,17.719,-1.0554,BUY,0,6.9059,2.8485,4.358,11.7574,16.6277,9.7169,15.2752,14.5599,18.5999,21.8489,0.8513,77.2173,0.2238,0.2238,1.1422,9.7169,15.2752,2.7773,3.7022,66.1907,85.758,3
AMZN,STOCK,18.135,17.4765,-3.6311,BUY,0,8.084,3.9283,4.5127,12.4416,17.5158,9.0696,18.3747,13.0083,17.0376,21.8489,0.7798,82.0906,0.2443,0.2443,1.0623,9.0696,18.3747,2.7346,5.01,56.4016,92.0723,3
AMZN,STOCK,18.054001,17.811001,-1.346,BUY,0,9.5232,4.8374,4.6681,11.2398,16.4327,10.5031,16.2936,12.658,16.9321,21.8489,0.775,79.3861,0.2357,0.2357,0.8831,10.5031,16.2936,2.705,4.3264,60.9057,89.8192,3
AMZN,STOCK,18.2015,18.370001,0.9258,BUY,1,10.6441,5.6762,4.9248,11.3039,16.7854,9.5783,17.1381,15.6532,11.5151,22.0635,0.5219,78.7678,0.2233,0.2233,0.8321,9.5783,17.1381,2.6813,4.5255,41.8548,93.9221,3
AMZN,STOCK,17.9445,18.247,1.6858,SELL,0,7.7995,6.0489,5.8097,7.3634,13.6008,-1.0505,7.9239,18.3557,11.4059,22.0635,0.517,77.124,0.1053,0.1053,0.5261,-1.0505,7.9239,2.8425,6.0027,-18.8509,86.7733,0
AMZN,STOCK,17.515499,18.615499,6.2802,SELL,0,3.6568,4.7501,6.5848,2.7109,9.4742,-2.4206,-3.5994,12.6797,5.9582,18.8087,0.3168,63.2068,-0.0453,-0.0453,0.229,-2.4206,-3.5994,2.8876,4.0383,-26.4769,71.3584,0
AMZN,STOCK,17.719,18.832001,6.2814,SELL,0,2.7432,3.9735,6.7774,3.2431,10.2404,-1.2154,-1.0554,14.0586,5.9582,18.8087,0.3168,62.3613,-0.0549,-0.0549,0.2911,-1.2154,-1.0554,2.7714,5.2806,-25.0054,77.8024,1
AMZN,STOCK,17.4765,19.068501,9.1094,SELL,0,1.5598,2.9431,7.0438,1.1944,8.3223,-2.608,-3.6311,14.0764,5.9582,17.2437,0.3455,63.0248,-0.0789,-0.0789,0.1201,-2.608,-3.6311,2.8042,4.018,-23.2202,70.1235,0
AMZN,STOCK,18.445999,19.3475,4.8872,SELL,0,1.8313,0.332,8.3179,2.544,11.0735,0.4137,7.3815,11.0502,5.619,7.4543,0.7538,57.75,-0.0231,-0.0231,0.6962,0.4137,7.3815,2.3005,-1.1342,-21.6406,85.5425,2
AMZN,STOCK,18.615499,19.244499,3.3789,SELL,0,1.8796,0.8185,7.9685,3.3581,11.5943,0.8506,6.2802,2.4547,6.5173,8.3683,0.7788,60.1072,-0.0114,-0.0114,0.8535,0.8506,6.2802,2.3101,1.0157,-19.8679,93.2863,3
AMZN,STOCK,19.233,19.3825,0.7773,BUY,1,5.4213,2.885,7.2623,4.586,12.1814,2.1293,5.0467,7.2253,8.5639,14.571,0.5877,76.5132,0.0536,0.0536,0.5972,2.1293,5.0467,2.0978,2.7699,10.3091,74.8949,4
AMZN,STOCK,19.3475,20.110001,3.9411,SELL,0,3.7937,3.1576,7.3717,3.8147,11.4676,-1.6945,4.8872,12.6295,5.7237,12.6141,0.4538,67.1489,-0.0108,-0.0108,0.5244,-1.6945,4.8872,1.8526,5.1751,6.5151,78.0749,1
AMZN,STOCK,19.939501,19.793501,-0.7322,SELL,1,1.8673,1.6141,4.9741,1.8734,6.9407,-1.025,2.5246,1.6544,4.3183,6.0695,0.7115,59.5358,-0.0439,-0.0439,0.5003,-1.025,2.5246,1.8549,2.9554,-23.7286,73.8233,1
AMZN,STOCK,20.352501,17.397499,-14.5191,SELL,1,0.1382,-0.0191,3.4913,2.114,5.6791,4.1102,3.4093,3.0011,4.1102,4.1102,1.0,63.8574,-0.0283,-0.0283,1.1106,4.1102,3.4093,1.9257,-2.1352,17.1972,96.1302,4
AMZN,STOCK,20.150499,17.860001,-11.367,SELL,1,-1.4037,-0.1092,1.5643,1.5978,3.187,0.7853,1.8036,1.0582,5.9474,5.9474,1.0,51.1423,-0.0624,-0.0624,0.5458,0.7853,1.8036,2.593,-2.3383,55.0849,81.6829,-1
AMZN,STOCK,17.8675,17.989,0.68,SELL,0,-4.3134,-5.1232,-3.1608,-4.2978,-7.3228,-1.033,-0.3736,-9.7145,4.5183,17.5935,0.2568,39.1851,-0.0636,-0.0636,-0.3677,-1.033,-0.3736,3.8412,-3.5012,-17.9565,27.8971,-3
AMZN,STOCK,17.682501,18.195,2.8983,SELL,0,-4.1099,-4.3336,-3.5952,-4.7022,-8.1284,-2.0007,2.1667,-11.5012,4.4278,17.5935,0.2517,34.2305,-0.0483,-0.0483,-0.4085,-2.0007,2.1667,3.87,-5.0664,-12.3175,22.6362,-4
AMZN,STOCK,17.337999,18.603001,7.2961,SELL,0,-3.2355,-2.2637,-5.2177,-4.4011,-9.3892,-2.9227,-2.2082,-13.2818,4.3344,16.4264,0.2639,41.1852,-0.0355,-0.0355,-0.4574,-2.9227,-2.2082,2.7815,-4.0154,-23.2913,13.1786,-4
AMZN,STOCK,17.589001,18.526501,5.33,SELL,0,-3.064,-2.0364,-5.5079,-2.5359,-7.9041,-1.5587,-2.5756,-9.2415,4.3344,16.4264,0.2639,54.68,-0.0106,-0.0106,-0.2753,-1.5587,-2.5756,2.5176,-2.6092,-22.2277,20.505,-3
AMZN,STOCK,17.7355,16.3535,-7.7923,BUY,0,-1.406,0.2374,-0.7826,-3.3584,-4.1147,-6.3521,-3.8257,-1.0075,7.651,7.651,1.0,29.598,-0.0765,-0.0765,-0.8598,-6.3521,-3.8257,2.3349,2.4731,17.8205,17.705,-4
AMZN,STOCK,14.6355,15.2505,4.2021,SELL,0,-3.5001,-2.6717,-7.4111,-6.8412,-13.7453,-3.755,-9.8188,-10.5054,15.1823,15.1823,1.0,34.1065,-0.0359,-0.0359,-0.8461,-3.755,-9.8188,3.9915,-1.8438,-24.9601,11.8654,-5
AMZN,STOCK,14.416,15.2455,5.754,SELL,0,-4.082,-3.5583,-7.6629,-7.5989,-14.6795,-6.3562,-14.4832,-13.1069,7.5368,16.936,0.445,31.8123,-0.0576,-0.0576,-0.8971,-6.3562,-14.4832,4.0461,-1.4794,-25.8133,3.2271,-4
AMZN,STOCK,15.339,16.719,8.9967,SELL,0,2.228,2.03,-3.789,1.2223,-2.613,-1.0898,1.856,3.1609,2.9091,8.8305,0.3294,63.3684,0.0865,0.0865,0.2522,-1.0898,1.856,2.0319,-2.0083,-23.6316,73.4667,1
AMZN,STOCK,16.76,16.372,-2.315,BUY,0,5.8485,2.6631,-0.7326,7.6241,6.8356,9.264,8.0733,10.0315,9.264,13.554,0.6835,78.5404,0.1906,0.1906,0.9953,9.264,8.0733,2.2498,1.8891,35.4263,89.0346,4
AMZN,STOCK,17.309999,16.2005,-6.4096,BUY,0,0.9517,0.667,3.886,5.1776,9.2648,2.5808,6.2974,6.2256,6.9145,6.9145,1.0,66.8299,0.0236,0.0236,1.5589,2.5808,6.2974,2.1427,1.3262,18.0148,96.9902,4
AMZN,STOCK,17.766001,16.0205,-9.8249,BUY,0,1.8251,1.1548,4.0329,7.4741,11.8084,6.5268,9.4741,8.9037,9.731,9.731,1.0,69.6529,0.0828,0.0828,1.5745,6.5268,9.4741,2.1735,2.1466,32.6017,98.7271,4
AMZN,STOCK,17.722,16.0,-9.7167,BUY,0,3.2592,1.6397,4.1506,6.7748,11.2066,9.4592,9.1323,8.1863,9.731,9.731,1.0,71.866,0.1109,0.1109,1.2005,9.4592,9.1323,2.1628,1.7606,28.9811,96.2376,4
AMZN,STOCK,17.795,16.1255,-9.3819,BUY,0,4.3456,1.8833,4.3254,6.7278,11.3443,7.8583,7.073,9.2992,9.9101,9.9101,1.0,71.1065,0.1252,0.1252,1.0594,7.8583,7.073,2.1521,0.9714,29.7873,91.2082,4
AMZN,STOCK,17.622499,15.6495,-11.1959,BUY,0,5.5309,2.1941,4.2489,5.4077,9.8863,7.4805,5.8885,5.404,9.9101,9.9101,1.0,69.3576,0.1142,0.1142,0.7952,7.4805,5.8885,2.1541,1.4769,40.1707,82.3393,4
AMZN,STOCK,17.933001,15.353,-14.3869,BUY,0,5.7754,2.3427,4.3135,6.7595,11.3645,3.5991,6.2728,9.682,10.7625,10.7625,1.0,72.9686,0.1185,0.1185,0.9163,3.5991,6.2728,2.2034,4.2182,16.06,97.402,3
AMZN,STOCK,16.2005,15.84,-2.2252,BUY,0,2.8282,3.278,4.5821,-5.4215,-1.0878,-9.661,-6.4096,-0.5158,11.3669,11.4357,0.994,45.0976,-0.0657,-0.0657,-0.657,-9.661,-6.4096,3.2924,2.1512,51.5648,18.4668,-1
AMZN,STOCK,15.6945,16.789,6.9738,SELL,0,-7.3561,-4.8133,2.185,-6.7895,-4.7529,-2.6728,-12.3555,-4.8732,16.7883,17.5145,0.9585,25.1611,-0.2187,-0.2187,-0.5725,-2.6728,-12.3555,3.0056,-1.8407,-11.0448,15.4331,-5
AMZN,STOCK,16.5665,16.4105,-0.9417,BUY,0,0.6637,0.8973,0.6957,-1.6574,-0.9733,-2.2625,-3.0717,3.7611,5.0432,6.1604,0.8187,45.74,-0.0325,-0.0325,-0.5117,-2.2625,-3.0717,1.9279,5.6578,22.5979,22.3322,0
AMZN,STOCK,16.388,16.122,-1.6231,BUY,0,-2.1599,-0.413,0.62,-2.5103,-1.9059,-0.6035,-4.2701,-2.0237,6.9437,6.9437,1.0,36.0555,-0.0912,-0.0912,-0.6805,-0.6035,-4.2701,2.1512,1.6448,23.6274,28.8348,-3
AMZN,STOCK,16.25,15.9205,-2.0277,BUY,0,-2.607,-1.1602,0.3208,-3.0152,-2.704,-1.6701,-6.0558,-3.2104,6.9437,6.9437,1.0,35.1874,-0.0964,-0.0964,-0.7081,-1.6701,-6.0558,2.173,1.0806,18.2576,19.7498,-3
AMZN,STOCK,16.225,16.110001,-0.7088,BUY,0,-2.4364,-2.0151,0.3008,-3.0388,-2.7472,0.1883,-5.2112,-2.1382,2.2971,6.9437,0.3308,34.9799,-0.0708,-0.0708,-0.6783,0.1883,-5.2112,2.3643,2.2296,23.4988,18.1041,-2
AMZN,STOCK,15.4155,14.7795,-4.1257,BUY,0,-2.3594,-1.3116,-2.0282,-3.7745,-5.7261,-2.7352,-4.3822,-5.9342,5.3157,8.1155,0.655,29.8664,-0.0637,-0.0637,-0.9917,-2.7352,-4.3822,2.1859,0.6445,12.568,16.5244,-4
AMZN,STOCK,14.921,15.516,3.9877,SELL,0,-0.5521,0.3007,-1.9643,-2.0405,-3.9647,-3.8286,-2.6489,-2.6807,5.6724,5.9107,0.9597,53.6301,-0.0234,-0.0234,-0.582,-3.8286,-2.6489,2.2693,-2.3695,-26.5169,27.0004,-4
AMZN,STOCK,15.023,15.6195,3.9706,SELL,0,-1.0058,0.3075,-2.2241,-1.1755,-3.3735,-3.1867,-1.9034,-3.8528,5.6724,5.7548,0.9857,51.7753,-0.0213,-0.0213,-0.3509,-3.1867,-1.9034,2.2632,-0.6875,-19.9358,36.1198,-4
AMZN,STOCK,14.8465,15.483,4.2872,SELL,0,-1.6241,0.2538,-2.3758,-2.1933,-4.5169,-3.7566,-2.013,-2.9133,5.6724,5.7548,0.9857,49.1468,-0.0287,-0.0287,-0.6281,-3.7566,-2.013,2.1684,-2.291,-20.2631,20.3397,-4
AMZN,STOCK,14.5705,15.3375,5.2641,SELL,0,-2.077,-0.0661,-2.6153,-3.7587,-6.2756,-3.5673,-5.72,-5.1894,7.0794,7.0794,1.0,41.5489,-0.0482,-0.0482,-0.9736,-3.5673,-5.72,2.2881,-2.359,-16.9115,8.3628,-4
AMZN,STOCK,14.537,18.223499,25.3594,BUY,1,-3.0885,-1.8854,-2.9892,-3.3153,-6.2054,-2.0847,-5.763,-2.7235,5.311,8.7437,0.6074,31.2487,-0.0532,-0.0532,-0.6906,-2.0847,-5.763,2.5551,0.7217,14.8562,18.6102,-4
AMZN,STOCK,15.483,18.528,19.6667,BUY,1,0.9382,-1.12,-2.9552,2.8812,-0.1591,6.5075,4.2872,2.1879,8.8657,8.8657,1.0,55.9276,0.1139,0.1139,0.5167,6.5075,4.2872,2.9682,1.3239,40.3081,77.0517,4
AMZN,STOCK,17.7265,19.091499,7.7003,BUY,1,4.8154,1.9586,-2.376,17.1042,14.3218,13.4895,23.5511,14.2355,22.4882,23.5511,0.9549,77.751,0.2457,0.2457,1.8287,13.4895,23.5511,3.533,6.0716,61.722,93.3064,3
AMZN,STOCK,18.223499,18.7715,3.0071,BUY,1,7.4434,3.4381,-1.7245,19.2852,17.2281,17.7001,25.3594,18.135,25.9225,27.0152,0.9596,83.7615,0.3517,0.3517,1.5085,17.7001,25.3594,3.5496,8.0163,76.3842,99.3354,3
AMZN,STOCK,18.1775,18.668501,2.7011,BUY,1,10.0563,4.8112,-0.9735,17.8013,16.6545,18.5167,25.6046,20.3051,22.614,27.0152,0.8371,82.522,0.3962,0.3962,1.1824,18.5167,25.6046,3.5098,7.3016,82.6192,94.8286,3
AMZN,STOCK,18.237499,18.950001,3.9068,BUY,1,12.7305,5.8077,-0.0784,16.8748,16.7832,20.0191,22.7082,23.5226,20.0191,27.1127,0.7384,83.8704,0.4057,0.4057,1.0125,20.0191,22.7082,3.4955,7.5271,85.4428,96.2819,3
AMZN,STOCK,18.6945,19.183001,2.6131,BUY,1,15.3165,6.5562,0.8632,18.3723,19.3941,19.9211,20.4853,25.2899,23.0266,30.298,0.76,90.1237,0.4171,0.4171,0.9989,19.9211,20.4853,3.5031,7.934,73.5472,94.7515,3
AMZN,STOCK,19.283001,18.6675,-3.1919,SELL,1,1.7741,1.1634,13.0945,2.5035,15.9258,1.4521,1.0031,8.7806,3.2916,6.0817,0.5412,64.3591,-0.0735,-0.0735,0.714,1.4521,1.0031,1.7306,3.726,-31.7458,90.5742,3
AMZN,STOCK,19.230499,18.596001,-3.2994,SELL,1,1.8216,1.1367,12.8158,1.9515,15.0174,1.5901,2.4452,5.5258,3.2916,6.0817,0.5412,61.3401,-0.0827,-0.0827,0.589,1.5901,2.4452,1.7114,5.5219,-22.8464,84.7141,3
